stutter_type,f1,precision,recall,auprc
Block,0.510519801980198,0.5662319835277968,0.4647887323943662,0.566088660234691
Prolongation,0.17323852617970265,0.5677966101694916,0.10221205186880244,0.45312867090081116
SoundRep,0.3871866295264624,0.5305343511450382,0.3048245614035088,0.4561182254230013
WordRep,0.3843971631205674,0.4026745913818722,0.3677069199457259,0.379492124852079
Interjection,0.5122349102773246,0.5144167758846658,0.5100714749837557,0.5282376305966134
