stutter_type,f1,precision,recall,auprc
Block,0.44466666666666665,0.5444897959183673,0.37577464788732395,0.5242803586957273
Prolongation,0.42567567567567566,0.5795006570302234,0.33638443935926776,0.5400158394831099
SoundRep,0.3764367816091954,0.5458333333333333,0.28728070175438597,0.4651890418753405
WordRep,0.28601472134595163,0.6355140186915887,0.18453188602442333,0.4145832031470911
Interjection,0.358974358974359,0.5615491009681881,0.26380766731643923,0.5181687696333606
