stutter_type,f1,precision,recall,auprc
Block,0.572976054732041,0.5799192152336988,0.5661971830985916,0.6162847037267951
Prolongation,0.5753158406219631,0.5,0.6773455377574371,0.5841352245393396
SoundRep,0.4997128087306146,0.5247285886610374,0.4769736842105263,0.5245449127000126
WordRep,0.4798962386511025,0.45962732919254656,0.5020352781546812,0.49805236039270445
Interjection,0.6237958864878937,0.5204170286707211,0.7784275503573749,0.693480520269849
