stutter_type,f1,precision,recall,auprc
Block,0.504169339320077,0.5852568875651526,0.4428169014084507,0.5658641563296616
Prolongation,0.4795771263815473,0.6480519480519481,0.38062547673531655,0.5959715863409148
SoundRep,0.4535554131966688,0.5454545454545454,0.3881578947368421,0.4987840707578044
WordRep,0.35783879539415414,0.5153061224489796,0.27408412483039346,0.43403266918950595
Interjection,0.46878680800942285,0.5922619047619048,0.38791423001949316,0.5713355301509293
