stutter_type,f1,precision,recall,auprc
Block,0.5977837675950883,0.6381074168797954,0.5622535211267605,0.6791818907910109
Prolongation,0.5788113695090439,0.6646884272997032,0.5125858123569794,0.6695064649233528
SoundRep,0.6270912034538586,0.6174282678002125,0.6370614035087719,0.6897331483427012
WordRep,0.6912378303198887,0.7089871611982882,0.6743554952510177,0.7621707220120955
Interjection,0.7689556509298998,0.8552108194112967,0.6985055230669266,0.8761696147292387
