stutter_type,f1,precision,recall,auprc
Block,0.5428649685017803,0.5282515991471215,0.5583098591549296,0.5525882178093005
Prolongation,0.5156686317095873,0.43462343096234307,0.6338672768878718,0.4782222298519692
SoundRep,0.49937785151389463,0.4016010673782522,0.6600877192982456,0.48581389978142797
WordRep,0.4240588489831242,0.3113087674714104,0.6648575305291723,0.4106524217839129
Interjection,0.588869960249858,0.5229450327786183,0.6738141650422352,0.5461831381155249
